ÒÔ,0,2,2,2
ÒÕ,3,3,0,1
ÒÖ,2,4,2,3
Ò×,4,5,1,3
ÒØ,5,6,0,0
ÒÙ,4,4,0,2
ÒÚ,2,2,0,2
ÒÛ,3,3,1,4
ÒÜ,8,5,5,3
ÒÝ,6,5,2,4
ÒÞ,8,5,1,3
Òß,4,3,3,3
Òà,1,2,3,2
Òá,4,5,4,4
Òâ,5,3,4,2
Òã,5,3,6,7
Òä,2,2,1,2
Òå,0,0,2,1
Òæ,3,4,2,2
Òç,3,4,4,3
Òè,5,5,1,2
Òé,1,1,3,2
Òê,6,3,2,3
Òë,4,2,2,2
Òì,4,4,0,1
Òí,7,7,5,3
Òî,4,2,6,3
Òï,5,1,1,4
Òð,4,5,1,1
Òñ,5,5,3,2
Òò,3,3,1,1
Òó,7,5,2,4
Òô,5,2,2,1
Òõ,4,3,3,2
Òö,4,3,2,3
Ò÷,3,3,2,2
Òø,6,3,1,4
Òù,3,2,4,4
Òú,5,3,2,3
Òû,2,2,1,6
Òü,3,2,0,1
Òý,3,4,1,0
Òþ,5,3,4,4
Ó¡,2,3,1,2
Ó¢,3,5,1,1
Ó£,4,7,4,5
Ó¤,3,6,3,4
Ó¥,8,7,5,4
Ó¦,2,1,3,2
Ó§,5,6,3,7
Ó¨,5,5,1,0
Ó©,5,7,1,0
Óª,6,8,0,0
Ó«,2,5,2,2
Ó¬,9,8,1,0
Ó­,3,4,2,3
Ó®,10,10,4,3
Ó¯,5,6,1,3
Ó°,6,5,3,4
Ó±,4,6,2,5
Ó²,7,5,1,2
Ó³,5,5,1,1
Ó´,5,3,2,4
Óµ,4,4,2,1
Ó¶,3,4,1,1
Ó·,10,4,3,5
Ó¸,4,4,3,1
Ó¹,7,5,2,2
Óº,7,2,2,4
Ó»,8,7,2,1
Ó¼,7,6,3,1
Ó½,4,3,3,2
Ó¾,2,1,5,3
Ó¿,4,3,4,2
ÓÀ,2,1,3,2
ÓÁ,4,4,4,2
ÓÂ,5,5,3,2
ÓÃ,3,3,1,0
ÓÄ,5,3,2,4
ÓÅ,2,3,1,2
ÓÆ,1,3,3,4
ÓÇ,2,3,2,2
ÓÈ,2,2,1,1
ÓÉ,3,3,0,0
ÓÊ,4,4,2,1
ÓË,6,4,0,2
ÓÌ,2,3,2,3
ÓÍ,3,3,2,1
ÓÎ,5,3,5,4
ÓÏ,4,4,0,1
ÓÐ,4,2,1,2
ÓÑ,2,0,1,2
ÓÒ,3,2,0,1
ÓÓ,3,3,0,2
ÓÔ,5,4,2,2
ÓÕ,4,4,2,5
ÓÖ,1,0,1,1
Ó×,3,2,2,3
ÓØ,4,2,2,1
ÓÙ,2,3,7,3
ÓÚ,2,1,1,0
ÓÛ,4,5,1,0
ÓÜ,5,6,4,3
ÓÝ,7,6,1,4
ÓÞ,5,6,3,2
Óß,8,3,1,4
Óà,2,2,3,2
Óá,4,5,3,2
Óâ,6,6,4,3
Óã,5,3,0,2
Óä,4,6,4,3
Óå,4,5,5,3
Óæ,5,3,2,3
Óç,6,6,3,2
Óè,2,1,2,2
Óé,5,3,2,3
Óê,2,3,3,2
Óë,3,2,1,0
Óì,4,5,1,0
Óí,4,5,1,2
Óî,3,1,2,2
Óï,6,5,1,1
Óð,2,2,4,2
Óñ,3,1,1,0
Óò,6,4,2,1
Óó,3,3,1,0
Óô,5,3,3,3
Óõ,4,3,1,0
Óö,7,6,2,2
Ó÷,6,7,3,2
Óø,3,5,2,2
Óù,5,5,1,3
Óú,4,6,5,3
Óû,3,3,3,5
Óü,2,3,4,4
Óý,5,2,2,2
Óþ,6,2,4,2
Ô¡,2,2,4,3
Ô¢,6,5,2,3
Ô£,3,3,4,4
Ô¤,4,4,3,4
Ô¥,5,4,4,8
Ô¦,4,3,2,1
Ô§,6,5,5,3
Ô¨,1,3,4,4
Ô©,5,6,1,3
Ôª,3,2,0,1
Ô«,7,3,0,0
Ô¬,4,4,1,3
Ô­,4,4,2,3
Ô®,5,1,4,5
Ô¯,7,5,1,4
Ô°,5,4,0,1
Ô±,3,5,1,1
Ô²,5,7,1,1
Ô³,4,5,2,5
Ô´,4,4,4,4
Ôµ,5,1,3,9
Ô¶,5,3,1,2
Ô·,4,4,2,2
Ô¸,4,5,4,4
Ô¹,3,3,4,3
Ôº,5,3,3,4
Ô»,3,2,0,0
Ô¼,3,1,2,4
Ô½,4,4,2,3
Ô¾,5,6,1,2
Ô¿,6,3,1,3
ÔÀ,3,5,0,1
ÔÁ,5,6,3,3
ÔÂ,3,2,1,1
ÔÃ,3,5,2,3
ÔÄ,4,6,3,2
ÔÅ,6,1,2,2
ÔÆ,3,0,1,1
ÔÇ,4,6,3,2
ÔÈ,1,1,2,2
ÔÉ,4,6,3,2
ÔÊ,2,2,1,2
ÔË,5,1,2,2
ÔÌ,8,8,0,3
ÔÍ,7,4,1,2
ÔÎ,7,5,0,1
ÔÏ,6,3,4,3
ÔÐ,4,3,1,3
ÔÑ,3,4,1,0
ÔÒ,6,6,1,1
ÔÓ,3,3,2,2
ÔÔ,3,3,3,2
ÔÕ,4,4,2,1
ÔÖ,1,1,3,4
Ô×,4,1,3,3
ÔØ,5,3,2,2
ÔÙ,4,3,1,0
ÔÚ,3,2,0,1
ÔÛ,6,4,0,1
ÔÜ,8,10,2,6
ÔÝ,7,5,0,3
ÔÞ,7,9,1,5
Ôß,4,5,2,2
Ôà,6,4,2,2
Ôá,5,6,1,4
Ôâ,9,7,1,1
Ôã,8,7,2,2
Ôä,4,5,2,2
Ôå,8,9,3,2
Ôæ,2,3,4,1
Ôç,4,3,0,0
Ôè,7,7,3,2
Ôé,4,3,3,1
Ôê,11,11,1,1
Ôë,9,9,1,1
Ôì,6,4,1,2
Ôí,5,4,0,1
Ôî,2,2,2,2
Ôï,7,8,3,3
Ôð,4,4,1,1
Ôñ,4,2,2,2
Ôò,1,5,2,1
Ôó,3,1,3,2
Ôô,3,4,3,3
Ôõ,3,2,2,2
Ôö,7,6,2,2
Ô÷,5,6,3,3
Ôø,5,5,2,2
Ôù,6,8,3,3
Ôú,2,3,1,1
Ôû,7,5,1,1
Ôü,5,3,3,2
Ôý,2,3,1,1
Ôþ,4,3,0,1
Õ¡,4,6,2,3
Õ¢,4,5,2,0
Õ£,6,3,2,2
Õ¤,4,5,3,3
Õ¥,5,2,3,5
Õ¦,5,3,0,1
Õ§,3,1,0,1
Õ¨,3,2,2,3
Õ©,4,2,1,2
Õª,6,6,4,2
Õ«,3,4,3,2
Õ¬,3,3,1,3
Õ­,4,1,2,4
Õ®,4,5,1,2
Õ¯,5,3,3,5
Õ°,12,7,1,4
Õ±,6,4,0,1
Õ²,8,5,1,4
Õ³,4,4,2,2
Õ´,3,3,2,1
Õµ,4,5,1,1
Õ¶,4,3,0,3
Õ·,7,7,1,5
Õ¸,5,6,0,3
Õ¹,4,6,1,4
Õº,9,8,4,3
Õ»,3,2,2,2
Õ¼,3,3,0,0
Õ½,4,4,2,1
Õ¾,5,3,2,1
Õ¿,6,5,2,2
ÕÀ,5,1,2,6
ÕÁ,7,4,3,2
ÕÂ,6,3,2,1
ÕÃ,6,3,2,4
ÕÄ,6,3,4,2
ÕÅ,4,4,2,2
ÕÆ,6,6,2,2
ÕÇ,4,4,4,3
ÕÈ,2,2,2,2
ÕÉ,1,1,1,1
ÕÊ,2,4,2,2
ÕË,2,4,2,3
ÕÌ,1,2,1,2
ÕÍ,4,3,2,3
ÕÎ,7,4,4,2
ÕÏ,7,4,4,2
ÕÐ,4,5,2,2
ÕÑ,6,6,1,1
ÕÒ,2,2,3,2
ÕÓ,3,4,3,2
ÕÔ,3,2,2,2
ÕÕ,6,6,4,2
ÕÖ,7,8,0,0
Õ×,1,2,2,3
ÕØ,8,4,2,3
ÕÙ,3,4,1,1
ÕÚ,5,4,5,3
ÕÛ,2,3,1,3
ÕÜ,4,5,1,3
ÕÝ,5,6,3,2
ÕÞ,9,3,3,5
Õß,5,3,0,1
Õà,8,4,0,3
Õá,4,5,4,2
Õâ,3,1,3,2
Õã,2,3,3,4
Õä,3,2,1,4
Õå,7,6,2,1
Õæ,6,3,1,1
Õç,7,7,1,1
Õè,6,5,0,1
Õé,8,3,3,4
Õê,2,4,1,1
Õë,4,2,0,2
Õì,2,5,1,2
Õí,3,3,1,4
Õî,1,2,3,5
Õï,1,2,2,5
Õð,5,6,6,4
Õñ,4,4,2,5
Õò,9,4,1,3
Õó,4,2,2,2
Õô,4,3,5,4
Õõ,5,3,2,3
Õö,8,4,1,2
Õ÷,3,3,0,2
Õø,4,3,2,4
Õù,4,2,1,2
Õú,3,3,1,1
Õû,7,5,2,3
Õü,4,2,3,4
Õý,3,2,0,0
Õþ,4,2,1,2
Ö¡,3,7,2,1
Ö¢,4,3,2,1
Ö£,3,2,4,3
Ö¤,4,3,1,1
Ö¥,3,2,2,1
Ö¦,3,2,2,2
Ö§,2,1,1,1
Ö¨,4,3,1,1
Ö©,7,6,2,2
Öª,4,3,1,2
Ö«,5,3,2,2
Ö¬,7,6,1,2
Ö­,1,1,2,1
Ö®,1,0,2,2
Ö¯,4,2,1,4
Ö°,5,4,1,2
Ö±,6,3,0,0
Ö²,7,4,1,1
Ö³,8,3,1,2
Ö´,2,3,2,2
Öµ,6,4,0,1
Ö¶,4,2,1,2
Ö·,4,3,0,0
Ö¸,5,5,1,2
Ö¹,2,2,0,0
Öº,6,6,0,0
Ö»,2,2,1,1
Ö¼,4,4,0,1
Ö½,4,2,1,6
Ö¾,2,2,2,1
Ö¿,5,4,3,3
ÖÀ,4,3,5,4
ÖÁ,4,1,1,1
ÖÂ,5,1,2,3
ÖÃ,8,7,0,0
ÖÄ,3,5,2,1
ÖÅ,4,5,2,0
ÖÆ,3,5,2,1
ÖÇ,7,5,1,2
ÖÈ,3,3,2,4
ÖÉ,5,3,2,3
ÖÊ,2,5,1,3
ÖË,1,1,4,4
ÖÌ,4,3,4,1
ÖÍ,3,8,3,2
ÖÎ,3,2,3,2
ÖÏ,5,1,3,4
ÖÐ,2,3,0,0
ÖÑ,4,7,0,0
ÖÒ,2,4,2,1
ÖÓ,5,4,0,2
ÖÔ,3,4,2,3
ÖÕ,3,0,3,5
ÖÖ,3,4,1,2
Ö×,5,5,1,1
ÖØ,7,3,0,1
ÖÙ,2,4,0,1
ÖÚ,0,3,3,3
ÖÛ,2,2,3,2
ÖÜ,5,5,1,1
ÖÝ,0,3,2,2
ÖÞ,0,3,4,3
Öß,5,2,1,3
Öà,7,7,4,2
Öá,6,4,0,1
Öâ,4,3,3,1
Öã,5,6,1,0
Öä,6,6,0,1
Öå,6,3,1,5
Öæ,4,3,1,2
Öç,6,4,1,1
Öè,7,6,3,6
Öé,5,2,1,2
Öê,3,2,2,3
Öë,5,4,2,2
Öì,2,1,1,2
Öí,5,4,1,3
Öî,6,4,1,2
Öï,3,2,2,3
Öð,3,2,3,5
Öñ,2,2,2,4
Öò,3,4,3,2
Öó,5,3,3,2
Öô,4,2,2,1
Öõ,10,9,1,3
Öö,8,9,1,3
Ö÷,3,1,1,0
Öø,6,5,0,1
Öù,4,2,2,1
Öú,5,4,1,1
Öû,6,4,2,0
Öü,3,3,2,3
Öý,7,3,2,2
Öþ,6,5,2,3
×¡,3,2,1,1
×¢,3,1,3,1
×£,4,5,2,2
×¤,6,4,2,0
×¥,2,4,2,3
×¦,1,3,1,2
×§,4,4,2,2
×¨,3,1,1,2
×©,6,3,1,3
×ª,6,2,1,3
×«,9,7,2,2
×¬,5,6,4,4
×­,5,3,4,8
×®,4,3,2,2
×¯,3,2,1,1
×°,3,3,3,4
×±,1,1,2,3
×²,8,4,3,2
×³,2,2,1,1
×´,1,2,3,2
×µ,5,3,2,2
×¶,7,3,1,3
×·,6,4,1,2
×¸,6,6,3,4
×¹,3,3,3,2
×º,6,0,4,7
×»,6,4,3,2
×¼,4,2,2,2
×½,4,4,2,2
×¾,3,6,1,1
×¿,5,4,0,0
×À,5,4,1,1
×Á,4,2,3,4
×Â,3,7,0,0
×Ã,5,5,2,2
×Ä,3,3,3,4
×Å,7,3,1,1
×Æ,1,2,4,3
×Ç,3,3,3,1
×È,5,0,3,5
×É,3,3,2,4
×Ê,2,4,3,5
×Ë,2,1,3,6
×Ì,5,0,5,6
×Í,3,3,5,4
×Î,3,1,2,3
×Ï,5,5,3,4
×Ð,2,2,1,2
×Ñ,3,2,3,3
×Ò,4,1,5,4
×Ó,2,1,1,1
×Ô,4,2,0,1
×Õ,4,4,3,2
×Ö,3,1,2,3
××,8,2,4,7
×Ø,4,2,4,4
×Ù,7,5,3,3
×Ú,3,1,3,3
×Û,5,1,3,6
×Ü,2,3,3,2
×Ý,2,2,2,5
×Þ,5,2,2,3
×ß,3,2,1,1
×à,5,2,2,2
×á,6,3,3,3
×â,5,3,1,2
×ã,3,3,1,1
×ä,2,3,3,2
×å,5,3,3,4
×æ,5,3,2,1
×ç,5,3,1,1
×è,5,3,2,1
×é,6,2,0,3
×ê,6,4,0,2
×ë,9,6,5,6
×ì,9,9,1,4
×í,6,7,3,3
×î,7,4,1,2
×ï,8,6,0,0
×ð,5,5,3,2
×ñ,7,6,4,3
×ò,6,3,0,1
×ó,3,1,0,1
×ô,3,2,0,2
×õ,4,2,1,2
×ö,4,4,1,3
×÷,3,2,0,2
×ø,2,3,2,2
×ù,3,4,3,3
